6218,2014-06-05,投资人,1 冯欣 自然人股东2 李萍 自然人股东,1 武德林 自然人股东2 周桃 自然人股东3 周子晖 自然人股东4 蒋剑彪 自然人股东,2017-03-14,123652
6219,2017-06-27,经营范围,种植苗木；园林绿化服务；货物进出口、技术进出口、代理进出口。,种植苗木；园林绿化服务；货物进出口、技术进出口、代理进出口。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-06-29,123883
6220,2015-12-28,经营范围,技术开发；广告设计、制作；图文设计；承办展览展示；销售文化用品、日用百货、计算机软硬件、工艺美术品、鲜花、计算机软件技术培训。,技术开发；图文设计；承办展览展示策划制作；销售文化用品、日用百货、计算机软硬件、工艺美术品、鲜花、计算机软件技术培训；设计、制作、代理、发布广告；市场调查；企业策划；网络营销、影视策划的技术推广；翻译服务。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,124082
6221,2014-10-11,注册资本,10万元,100万元,2017-03-18,124082
6222,2013-11-19,住所,北京市昌平区回龙观镇北郊农场办公楼329室,北京市昌平区回龙观镇北郊农场办公楼302室,2017-03-13,124082
6223,2016-08-11,法定代表人,孟艳娥,安国勇,2017-03-13,124239
6224,2016-08-11,投资人,1 孟艳娥 自然人股东2 孟飞 自然人股东3 孟晴 自然人股东,1 安国勇 自然人股东2 孟晴 自然人股东3 孟飞 自然人股东,2017-03-13,124239
6225,2016-08-11,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 孟艳娥* 执行董事2 孟艳娥* 总经理3 孟晴 监事,(注：标有*标志的为法定代表人)1 安国勇* 执行董事2 安国勇* 经理3 孟晴 监事,2017-03-13,124239
6226,2016-08-11,投资人,变更前(注：标有*标志的为法定代表人)1 孟艳娥* 执行董事2 孟艳娥* 总经理3 孟晴 监事,变更后(注：标有*标志的为法定代表人)1 安国勇* 执行董事2 安国勇* 经理3 孟晴 监事,2017-03-18,124239
6227,2015-05-22,经营范围,零售预包装食品、乳制品(不含婴幼儿配方乳粉)(食品流通许可证有效期至2017年09月02日)；卷烟零售、雪茄烟零售(烟草专卖零售许可证有效期至2019年06月19日)。销售百货、针纺织品、工艺美术品、文化体育用品、办公设备、五金交电、计算机及外围设备、机电设备、橡胶制品、汽车配件、建筑材料、蔬菜、化工产品(经营范围中未经专项审批的项目除外)；信息咨询(中介除外)。,零售预包装食品、乳制品(不含婴幼儿配方乳粉)(食品流通许可证有效期至2017年09月02日)；卷烟零售、雪茄烟零售(烟草专卖零售许可证有效期至2019年06月19日)；美容(非医疗美容)(卫生许可证有效期至2019年05月03日)。销售百货、针纺织品、工艺美术品、文化体育用品、办公设备、五金交电、计算机及外围设备、机电设备、橡胶制品、汽车配件、建筑材料、蔬菜、化工产品(经营范围中未经专项审批的项目除外)；信息咨询(中介除外)。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,124239
6228,2014-09-05,经营范围,销售定型包装食品(含乳冷食品)、酒、茶叶、干鲜果品、粮食、食用油。销售百货、针纺织品、工艺美术品、文化体育用品、办公设备、五金交电、计算机及外围设备、机电设备、橡胶制品、汽车配件、建筑材料、蔬菜、化工产品(经营范围中未经专项审批的项目除外)；信息咨询(中介除外)。,零售预包装食品、乳制品(不含婴幼儿配方乳粉)(食品流通许可证有效期至2017年09月02日)；卷烟零售、雪茄烟零售(烟草专卖零售许可证有效期至2019年06月19日)。销售百货、针纺织品、工艺美术品、文化体育用品、办公设备、五金交电、计算机及外围设备、机电设备、橡胶制品、汽车配件、建筑材料、蔬菜、化工产品(经营范围中未经专项审批的项目除外)；信息咨询(中介除外)。,2017-03-13,124239
6229,2017-06-19,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 刘永政* 董事长2 郭鹏 董事3 吴礼顺 董事4 石祥臣 董事5 张萌 董事6 张军 董事7 孙少林 董事8 马光远 独立董事9 盛希泰 独立董事10 曲久辉 独立董事11 冷克 独立董事12 刘永政* 总经理13 王瑞林 监事会主席14 刘惠斌 监事15 洪欣 监事,(注：标有*标志的为法定代表人)1 刘永政* 董事长2 张萌 董事3 吴礼顺 董事4 杨斌 董事5 孙少林 董事6 张军 董事7 石祥臣 董事8 马光远 独立董事9 盛希泰 独立董事10 曲久辉 独立董事11 冷克 独立董事12 杨斌 总经理13 王瑞林 监事会主席14 洪欣 监事15 刘惠斌 监事,2017-06-27,124295
6230,2017-02-20,经营范围,公用基础设施的投资及投资管理；高科技产品的技术开发、技术咨询、技术转让、技术服务、技术培训；销售自行开发后的产品；房地产项目开发，销售商品房；物业管理；投资咨询；销售百货、五金交电、副食品、包装食品、饮料、家具、工艺美术品；住宿，中餐、西餐，零售酒、进口卷烟、国产卷烟、雪茄烟，美容美发(仅限新大都饭店经营)；零售烟(仅限新大都商品部经营)。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,公用基础设施的投资及投资管理；高科技产品的技术开发、技术咨询、技术转让、技术服务、技术培训；销售自行开发后的产品；房地产项目开发，销售商品房；物业管理；投资咨询；销售百货、五金交电、副食品、包装食品、饮料、家具、工艺美术品、节能设备、电子产品、建筑材料；住宿，中餐、西餐，零售酒、进口卷烟、国产卷烟、雪茄烟，美容美发(仅限新大都饭店经营)；零售烟(仅限新大都商品部经营)。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-03-12,124295
6231,2017-02-06,法定代表人,王灏,刘永政,2017-06-27,124295
6232,2017-02-06,法定代表人,王灏,刘永政,2017-03-12,124295
6233,2017-02-06,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 王灏* 董事长2 常维柯 董事3 刘永政 董事4 苏朝晖 董事5 张恒杰 董事6 刘晓光 董事7 俞昌建 董事8 曲久辉 独立董事9 盛希泰 独立董事10 冷克 独立董事11 马光远 独立董事12 刘永政 总经理13 齐德英 监事会主席14 洪欣 监事15 李清元 监事,(注：标有*标志的为法定代表人)1 刘永政* 董事长2 张军 董事3 石祥臣 董事4 郭鹏 董事5 孙少林 董事6 吴礼顺 董事7 张萌 董事8 曲久辉 独立董事9 盛希泰 独立董事10 马光远 独立董事11 冷克 独立董事12 刘永政* 总经理13 王瑞林 监事会主席14 刘惠斌 监事15 洪欣 监事,2017-03-12,124295
6234,2017-02-06,注册资本,241030.7062万元,482061.4124万元,2017-03-18,124295
6235,2015-10-15,法定代表人,刘晓光,王灏,2017-03-12,124295
6236,2015-10-15,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 刘晓光* 董事长2 冯春勤 副董事长3 常维柯 董事4 张恒杰 董事5 沈建平 董事6 潘文堂 董事7 俞昌建 董事8 邓小丰 独立董事9 程秀生 独立董事10 冷克 独立董事11 傅涛 独立董事12 俞昌建 总经理13 曹桂杰 监事会主席14 洪欣 监事15 李清元 监事,(注：标有*标志的为法定代表人)1 王灏* 董事长2 常维柯 董事3 刘永政 董事4 苏朝晖 董事5 张恒杰 董事6 刘晓光 董事7 俞昌建 董事8 曲久辉 独立董事9 盛希泰 独立董事10 冷克 独立董事11 马光远 独立董事12 刘永政 总经理13 齐德英 监事会主席14 洪欣 监事15 李清元 监事,2017-03-12,124295
6237,2015-03-04,注册资本,220000万元,241030.7062万元,2017-03-12,124295
6238,2012-09-12,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 刘晓光* 董事长2 冯春勤 副董事长3 曹桂杰 副董事长4 潘文堂 董事5 张剑平 董事6 张恒杰 董事7 赵康 董事8 袁振宇 董事9 常维柯 董事10 潘文堂 总经理,(注：标有*标志的为法定代表人)1 刘晓光* 董事长2 冯春勤 副董事长3 常维柯 董事4 张恒杰 董事5 沈建平 董事6 潘文堂 董事7 俞昌建 董事8 邓小丰 独立董事9 程秀生 独立董事10 冷克 独立董事11 傅涛 独立董事12 俞昌建 总经理13 曹桂杰 监事会主席14 洪欣 监事15 李清元 监事,2017-03-12,124295
6239,2009-04-23,实缴的出资额,1 北京首都创业集团 159712.84 企业法人2 社会公众股 60000 自然人股东3 北京国有资产经营公司 71.79 企业法人4 北京旅游集团有限责任公司 71.79 企业法人5 北京市综合投资公司 71.79 企业法人6 北京国际电力开发投资公司 71.79 企业法人,1 北京首都创业集团 159712.84 企业法人2 社会公众股 60000 自然人股东3 北京国有资产经营公司 71.79 企业法人4 北京旅游集团有限责任公司 71.79 企业法人5 北京市综合投资公司 71.79 企业法人6 北京国际电力开发投资公司 71.79 企业法人,2017-03-12,124295
6240,2009-04-23,实收资本(金),万元,220000 万元,2017-03-12,124295
6241,2009-04-23,经营范围,公用基础设施的投资及投资管理；高科技产品的技术开发、技术咨询、技术转让、技术服务、技术培训；销售自行开发后的产品；房地产项目开发，销售商品房；物业管理；投资咨询；销售百货、五金交电、副食品、包装食品、饮料、家具、工艺美术品；住宿，中餐、西餐，零售酒、进口卷烟、国产卷烟、雪茄烟，美容美发(仅限新大都饭店经营)；零售烟(仅限新大都商品部经营)。实缴注册资本220000万元。,公用基础设施的投资及投资管理；高科技产品的技术开发、技术咨询、技术转让、技术服务、技术培训；销售自行开发后的产品；房地产项目开发，销售商品房；物业管理；投资咨询；销售百货、五金交电、副食品、包装食品、饮料、家具、工艺美术品；住宿，中餐、西餐，零售酒、进口卷烟、国产卷烟、雪茄烟，美容美发(仅限新大都饭店经营)；零售烟(仅限新大都商品部经营)。,2017-03-12,124295
6242,2016-07-29,住所,北京市大兴区庞各庄镇庞新路9号102室,北京市朝阳区小红门乡成寿寺路150号天雅国瑞嘉华五金机电市场内一层136,2017-03-13,124358
6243,2016-07-29,经营范围,销售机械电器设备；技术开发、咨询；销售：五金、交电、日用百货、金属材料、办公用品、建筑材料、计算机软硬件及外围设备；货物进出口。,销售机械设备、五金交电(不从事实体店铺经营)、日用品、金属材料、建筑材料(不从事实体店铺经营)。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-03-13,124358
6244,2014-02-21,住所,北京市大兴区黄村镇义和庄村南义和庄东路19号,北京市大兴区庞各庄镇庞新路9号102室,2017-03-13,124358
6245,2015-11-19,经营场所,北京市西城区西四北大街191号北京宝莱特电子配套市场626号摊,北京市西城区西四北大街191号北京宝莱特电子配套市场A区663号摊,2016-03-09,124400
6246,2015-02-03,注册资本,50万元,500万元,2017-03-18,124600
6247,2015-02-03,经营范围,专业承包；技术推广；电脑动画设计；销售建筑材料、装饰材料、五金交电、电器设备、家具、金属制品、针纺织品、文化体育用品、汽车配件、日用品。,专业承包；室内装饰工程设计；家居装饰；技术推广；电脑动画设计；销售建筑材料、装饰材料、五金交电、电器设备、家具、金属制品、针纺织品、文化体育用品、汽车配件、日用品。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,124600
6248,2013-09-02,经营范围,批发预包装食品；普通货运(道路运输经营许可证有效期至2016年9月17日)。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修；货物进出口、技术进出口、代理进出口。其中知识产权出资为6793万元,批发预包装食品、乳制品(不含婴幼儿配方乳粉)(食品流通许可证有效期至2016年04月18日)；普通货运(道路运输经营许可证有效期至2016年9月17日)。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修；货物进出口、技术进出口、代理进出口。其中知识产权出资为6793万元,2017-03-13,124621
6249,2013-03-21,注册资本,3207万元,10000万元,2017-03-13,124621
6250,2013-03-21,实收资本(金),3207 万元,10000 万元,2017-03-13,124621
6251,2013-03-21,"认缴的出资额,实缴的出资额",1 左其昌 2244.9 自然人股东2 崔利英 962.1 自然人股东,1 左其昌 7100 自然人股东2 崔利英 2900 自然人股东,2017-03-13,124621
6252,2013-03-21,"认缴的出资额,实缴的出资额,实缴的出资额",1 左其昌 2244.9 自然人股东2 崔利英 962.1 自然人股东,1 左其昌 7100 自然人股东2 崔利英 2900 自然人股东,2017-06-15,124621
6253,2013-01-21,注册资本,1022万元,3207万元,2017-03-13,124621
6254,2013-01-21,实收资本(金),1022 万元,3207 万元,2017-03-13,124621
6255,2013-01-21,"认缴的出资额,实缴的出资额",1 左其昌 715.4 自然人股东2 崔利英 306.6 自然人股东,1 左其昌 2244.9 自然人股东2 崔利英 962.1 自然人股东,2017-03-13,124621
6256,2013-01-21,"认缴的出资额,实缴的出资额,实缴的出资额",1 左其昌 715.4 自然人股东2 崔利英 306.6 自然人股东,1 左其昌 2244.9 自然人股东2 崔利英 962.1 自然人股东,2017-06-15,124621
6257,2012-12-06,经营范围,批发预包装食品。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修；货物进出口、技术进出口、代理进出口。其中知识产权出资为207.0万元,批发预包装食品；普通货运(道路运输经营许可证有效期至2016年9月17日)。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修；货物进出口、技术进出口、代理进出口。其中知识产权出资为207.0万元,2017-03-13,124621
6258,2011-01-28,经营范围,批发预包装食品。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修。其中知识产权出资为140.4万元,批发预包装食品。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修；货物进出口、技术进出口、代理进出口。其中知识产权出资为140.4万元,2017-03-13,124621
6259,2010-04-22,经营范围,技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备。其中知识产权出资为140.4万元,批发预包装食品。技术开发、技术咨询、技术转让、技术服务、吹灰器技术培训；销售五金交电、化工(不含危险化学品)、计算机软硬件及外围设备、金属材料、机械设备、通用设备、专用设备、电子元器件、机电设备、阀门、仪器仪表、锅炉设备及配件、焦炭、钢材；设备维修。其中知识产权出资为140.4万元,2017-03-13,124621
6260,2015-12-15,注册资本,10万元,200万元,2017-03-18,124729
6261,2017-04-25,法定代表人,范彬,李崑,2017-05-26,124764
6262,2017-04-25,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 范彬* 执行董事2 范彬* 经理3 张二银 监事,(注：标有*标志的为法定代表人)1 李崑* 执行董事2 李崑* 经理3 张二银 监事,2017-05-26,124764
6263,2015-07-15,注册资本,10万元,50万元,2017-03-18,124764
6264,2015-07-15,经营范围,技术推广；经济贸易咨询；企业策划；承办展览展示；会议服务；营销策划。,技术推广；销售医疗器械；经济贸易咨询；企业策划；承办展览展示；会议服务；营销策划。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-01-16,124764
6265,2015-07-15,营业期限,20,50,2017-01-16,124764
6266,2012-12-26,注册资本,50万元,100万元,2017-03-12,124771
6267,2012-12-26,实收资本(金),50 万元,100 万元,2017-03-12,124771
6268,2012-12-26,"认缴的出资额,实缴的出资额,投资人",1 郑乃斌 35 自然人股东2 梁红 15 自然人股东,1 郑乃斌 85 自然人股东2 郑晓羽 15 自然人股东,2017-03-12,124771
6269,2012-12-26,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 郑乃斌* 执行董事2 郑乃斌* 总经理3 梁红 监事,(注：标有*标志的为法定代表人)1 郑乃斌* 执行董事2 郑乃斌* 总经理3 郑晓羽 监事,2017-03-12,124771
6270,2012-12-26,"认缴的出资额,实缴的出资额,投资人,实缴的出资额,投资人",1 郑乃斌 35 自然人股东2 梁红 15 自然人股东,1 郑乃斌 85 自然人股东2 郑晓羽 15 自然人股东,2017-06-05,124771
6271,2015-05-14,营业期限,,99,2017-03-18,124795
6272,2015-05-14,法定代表人,王宏伟,任东辉,2017-03-12,124795
6273,2015-05-14,营业期限,,99,2017-03-12,124795
6274,2012-03-27,"认缴的出资额,实缴的出资额,投资人,实缴的出资额,投资人",1 刘滨 50 自然人股东,1 杨长城 60 自然人股东2 刘滨 40 自然人股东,2017-06-06,124958
6275,2012-03-27,法定代表人,刘滨,杨长城,2017-03-12,124958
6276,2012-03-27,注册资本,50万元,100万元,2017-03-12,124958
6277,2012-03-27,实收资本(金),50 万元,100 万元,2017-03-12,124958
6278,2012-03-27,"认缴的出资额,实缴的出资额,投资人",1 刘滨 50 自然人股东,1 杨长城 60 自然人股东2 刘滨 40 自然人股东,2017-03-12,124958
6279,2012-03-27,企业类型,有限责任公司(自然人独资),有限责任公司(自然人投资或控股),2017-03-12,124958
6280,2012-03-27,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 刘滨* 执行董事2 刘滨* 总经理3 王海祥 监事,(注：标有*标志的为法定代表人)1 杨长城* 执行董事2 杨长城* 经理3 刘滨 监事,2017-03-12,124958
6281,2009-10-30,经营范围,技术开发、技术转让、技术培训；销售百货、针纺织品、化工产品(不含一类易制毒化学品及化学危险品)、建筑材料、橡胶制品、五金交电、电器设备、机械设备、劳保用品；信息咨询(中介除外)；家务劳动服务(中介除外)。,技术开发、技术转让、技术培训；销售百货、针纺织品、化工产品(不含一类易制毒化学品及化学危险品)、五金交电、电器设备、机械设备、劳保用品、清洁用品；信息咨询(中介除外)；清洁服务。,2017-03-12,124958
6282,2015-08-24,负责人,李会健,于颖,2017-03-12,124973
6283,2015-04-15,经营范围,科技开发、技术转让；销售五金交电、建筑材料、装饰材料、金属材料、化工产品(不含危险及一类易制毒化学品)、机械设备、办公用品、汽车配件；家居装饰；装饰设计；会议服务(不含食宿)；承办展览展示；组织文化艺术交流活动(不含演出)；货物进出口；技术进出口；代理进出口。,科技开发、技术转让；销售五金交电、建筑材料、装饰材料、金属材料、化工产品(不含危险及一类易制毒化学品)、机械设备、办公用品、汽车配件；家居装饰；装饰设计；会议服务(不含食宿)；承办展览展示；组织文化艺术交流活动(不含演出)；货物进出口；技术进出口；代理进出口。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-12,124977
6284,2015-07-03,住所,北京市顺义区仁和镇临河村后坡北街27号,北京市顺义区杨镇阳洲鑫园二区20号1至2层20-12,2017-03-12,125122
6285,2015-07-03,法定代表人,张辉,刘利,2017-03-12,125122
6286,2014-06-23,经营范围,批发预包装食品(食品流通许可证有效期至2016年05月26日)。销售五金、交电、化工产品(不含危险化学品)、日用杂品、文化体育用品；技术开发、技术咨询、技术服务；家居装饰；专业承包。,批发预包装食品(食品流通许可证有效期至2016年05月26日)。销售五金、交电、化工产品(不含危险化学品)、日用杂品、文化体育用品；技术开发、技术咨询、技术服务；家居装饰；专业承包；组织文化艺术交流活动(不含演出、棋牌室)。,2017-03-12,125122
6287,2013-06-03,经营范围,销售五金、交电、化工产品(不含危险化学品)、日用杂品、文化体育用品；技术开发、技术咨询、技术服务；家居装饰；专业承包。,批发预包装食品(食品流通许可证有效期至2016年05月26日)。销售五金、交电、化工产品(不含危险化学品)、日用杂品、文化体育用品；技术开发、技术咨询、技术服务；家居装饰；专业承包。,2017-03-12,125122
6288,2010-03-02,注册资本,40万元,100万元,2017-03-12,125122
6289,2010-03-02,实收资本(金),40 万元,100 万元,2017-03-12,125122
6290,2010-03-02,经营范围,销售五金、交电、化工产品(不含危险化学品)、日用杂品、文化体育用品；技术开发、技术咨询、技术服务；家居装饰。,销售五金、交电、化工产品(不含危险化学品)、日用杂品、文化体育用品；技术开发、技术咨询、技术服务；家居装饰；专业承包。,2017-03-12,125122
6291,2010-03-02,"认缴的出资额,实缴的出资额",1 张辉 40 自然人股东,1 张辉 100 自然人股东,2017-03-12,125122
6292,2010-03-02,"认缴的出资额,实缴的出资额,实缴的出资额",1 张辉 40 自然人股东,1 张辉 100 自然人股东,2017-06-07,125122
6293,2015-03-11,经营场所,北京市通州区永顺镇永顺村后窑65号,北京市通州区砖厂北里141号楼3518号,2016-03-09,125191
6294,2011-08-19,"字号名称,字号名称",北京华泰清宇环保设备经销中心,北京格蓝晴宇环保设备经销中心,2016-03-09,125191
6295,2016-05-25,经营范围,普通货运。陆路、航空国际货运代理；仓储服务(不含危险化学品)；报检；货物进出口、代理进出口、技术进出口；销售机械电器设备、五金、交电；信息咨询(不含中介服务)；接受委托从事劳务服务。,普通货运。陆路、航空国际货运代理；仓储服务(不含危险化学品)；报检；货物进出口、代理进出口、技术进出口；销售机械电器设备、五金、交电；信息咨询(不含中介服务)；接受委托从事劳务服务。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-03-12,125289
6296,2017-05-03,经营范围,制造钢木家具、沙发。其中实物出资为88.0万元；企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,制造钢木家具、沙发。货物进出口。其中实物出资为88.0万元；企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-05-04,125419
6297,2010-03-17,经营场所,北京市丰台区京丰岳各庄农副产品批发市场,北京市丰台区新发地农副产品批发市场副食调料大厅22号,2016-03-09,125535
6298,2010-03-17,经营范围及方式,零售日用百货、饮食炊事机械、日用杂品。,零售日用百货、饮食炊事机械、日用杂品、酒店用品。,2016-03-09,125535
6299,2016-10-09,经营范围,零售预包装食品。汽车装饰；劳务服务；车辆清洗；销售汽车配件、鲜花、建筑材料、百货；洗衣服务；家居装饰；网络技术服务。,零售预包装食品。汽车装饰；劳务服务；车辆清洗；销售汽车配件、鲜花、建筑材料、百货；洗衣服务；家居装饰；网络技术服务。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-03-13,125697
6300,2015-03-12,经营范围,销售建筑工程设备、五金交电、仪器仪表、建筑材料、电器设备；技术咨询；技术服务；租赁外墙工程设备；提供施工设备服务。实物出资45万元，占注册资本22.5%。,销售建筑工程设备、五金交电、仪器仪表、建筑材料、电器设备；技术咨询；技术服务；租赁外墙工程设备；提供施工设备服务。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,125784
6301,2014-01-09,经营范围,销售建筑工程设备、五金交电、仪器仪表、建筑材料、电器设备；技术咨询；技术服务；租赁外墙工程设备；提供施工设备服务(特种设备除外)。实物出资45万元，占注册资本22.5%。,销售建筑工程设备、五金交电、仪器仪表、建筑材料、电器设备；技术咨询；技术服务；租赁外墙工程设备；提供施工设备服务。实物出资45万元，占注册资本22.5%。,2017-03-13,125784
6302,2013-11-11,经营范围,销售建筑工程设备、五金、交电、仪器仪表、建筑材料、电器设备; 技术咨询、技术服务; 租赁外墙工程设备。实物出资45万元，占注册资本22.5%。,销售建筑工程设备、五金交电、仪器仪表、建筑材料、电器设备；技术咨询；技术服务；租赁外墙工程设备；提供施工设备服务(特种设备除外)。实物出资45万元，占注册资本22.5%。,2017-03-13,125784
6303,2012-06-27,住所,北京市大兴区采育镇大街8号255室,北京市通州区中关村科技园通州园光机电一体化产业基地嘉创五路1号,2017-03-13,125784
6304,2010-12-23,投资人,1 刘宏 150 自然人股东2 陈文兰 50 自然人股东,1 周典海 150 自然人股东2 刘宏 50 自然人股东,2017-03-13,125784
6305,2010-12-23,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 陈文兰 执行董事2 周典海* 经理3 刘宏 监事,(注：标有*标志的为法定代表人)1 周典海* 执行董事2 周典海* 经理3 刘宏 监事,2017-03-13,125784
6306,2010-04-02,法定代表人,陈文兰,周典海,2017-03-13,125784
6307,2010-04-02,营业期限,10,30,2017-03-13,125784
6308,2010-04-02,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 陈文兰* 执行董事2 陈文兰* 总经理3 刘宏 监事,(注：标有*标志的为法定代表人)1 陈文兰 执行董事2 周典海* 经理3 刘宏 监事,2017-03-13,125784
6309,2014-06-26,住所,北京市通州区北苑155号420室,北京市通州区北苑155号2-10幢628、630,2017-03-13,125855
6310,2013-05-09,经营范围,网络技术推广服务；市场调查、信息咨询(不含中介服务)；销售通讯及广播电视设备、计算机、软件及辅助设备、电子产品。,网络技术推广服务；市场调查；经济贸易咨询；；销售通讯及广播电视设备、计算机、软件及辅助设备、电子产品、机械设备；基础软件服务、应用软件服务(不含医用软件)、计算机系统服务；货物进出口、技术进出口、代理进出口。领取本执照后，应到商务委备案。,2017-03-13,125855
6311,2014-06-25,经营范围,零售预包装食品(食品流通许可证有效期至2017年04月15日)。汽车装饰；洗车服务；家庭劳务服务；家居装饰；洗衣服务(代收)；技术推广服务；销售汽车配件、鲜花、建筑材料、日用品。,零售预包装食品(食品流通许可证有效期至2017年04月15日)；卷烟零售、雪茄烟零售(烟草零售许可证有效期至2018年09月30日)。汽车装饰；洗车服务；家庭劳务服务；家居装饰；洗衣服务(代收)；技术推广服务；销售汽车配件、鲜花、建筑材料、日用品。,2017-03-13,125935
6312,2014-04-22,经营范围,汽车装饰；洗车服务；家庭劳务服务；家居装饰；洗衣服务(代收)；技术推广服务；销售汽车配件、鲜花、建筑材料、日用品。,零售预包装食品(食品流通许可证有效期至2017年04月15日)。汽车装饰；洗车服务；家庭劳务服务；家居装饰；洗衣服务(代收)；技术推广服务；销售汽车配件、鲜花、建筑材料、日用品。,2017-03-13,125935
6313,2014-12-01,法定代表人,葛路洁,郝西宁,2017-03-13,126023
6314,2014-12-01,经营范围,销售针纺织品、服装、鞋帽、日用品、文具用品、体育用品、工艺美术品、机械设备、五金交电、电子产品、建筑材料、装饰材料、服装辅料、毛皮。委托加工针纺织品；服装加工。,销售针纺织品、服装、鞋帽、化工产品(不含危险化学品及一类易制毒化学品)、仪器仪表、医疗器械(限I类)、黄金制品、首饰、金属材料、计算机、软件及辅助设备、日用品、文具用品、体育用品、工艺美术品、机械设备、五金交电、电子产品、建筑材料、装饰材料、服装辅料、毛皮。委托加工针纺织品；服装加工。,2017-03-13,126023
6315,2014-12-01,投资人,1 葛路洁 自然人股东2 杨晓卓 自然人股东,1 郝西宁 自然人股东2 崔在萍 自然人股东,2017-03-13,126023
6316,2014-12-01,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 葛路洁* 执行董事2 葛路洁* 经理3 杨晓卓 监事,(注：标有*标志的为法定代表人)1 郝西宁* 执行董事2 郝西宁* 经理3 崔在萍 监事,2017-03-13,126023
6317,2014-12-01,投资人,变更前(注：标有*标志的为法定代表人)1 葛路洁* 执行董事2 葛路洁* 经理3 杨晓卓 监事,变更后(注：标有*标志的为法定代表人)1 郝西宁* 执行董事2 郝西宁* 经理3 崔在萍 监事,2017-03-18,126023
